시군구,유형,지번,도로명,용도지역,건축물주용도,도로조건,전용/연면적(㎡),대지면적(㎡),거래금액(만원),층,계약년월,계약일,지분구분,건축년도
대전광역시 서구 도마동,집합,6*,도마로,제3종일반주거,제2종근린생활,25m미만,44.72, ,20000,,201905,6, ,1992
대전광역시 서구 도마동,집합,1*,변동중로,제2종일반주거,제2종근린생활,25m미만,30.34, ,1880,2,201905,9, ,1996
대전광역시 서구 도마동,집합,3**,배재로,제2종일반주거,제2종근린생활,25m이상,50.79, ,5500,1,201905,13, ,2003
대전광역시 서구 도마동,집합,1*,변동중로,제2종일반주거,제2종근린생활,25m미만,30.34, ,1700,2,201905,17, ,1996
대전광역시 서구 도마동,일반,2**,배재로,제2종일반주거,제2종근린생활,25m이상,819.43,307.00,110000,,201906,16, ,1990
대전광역시 서구 도마동,집합,4**,배재로,제3종일반주거,제2종근린생활,25m이상,33, ,7500,2,201906,24, ,1992
대전광역시 서구 도마동,일반,8*,도마6길,제2종일반주거,제2종근린생활,25m미만,374.52,187.40,50000,,201906,24, ,2005
대전광역시 서구 도마동,집합,1**,도산로,준주거,제1종근린생활,25m이상,197.76, ,38200,6,201906,28, ,2003
대전광역시 서구 도마동,집합,1**,도산로,준주거,제1종근린생활,25m이상,202.01, ,43600,2,201906,28, ,2003
대전광역시 서구 도마동,일반,9*,조달청길,제2종일반주거,숙박,25m이상,987.48,669.10,153000,,201907,13, ,1984
대전광역시 서구 도마동,일반,2*,배재로186번길,제1종일반주거,제1종근린생활,8m미만,469.81,209.00,41000,,201907,23, ,1990
대전광역시 서구 도마동,일반,5**,도림4길,제2종일반주거,제2종근린생활,8m미만,346.61,439.30,65000,,201907,26, ,1985
대전광역시 서구 도마동,일반,3**,배재로,제2종일반주거,제1종근린생활,25m미만,164.92,58.67,7000,,201908,1, ,1992
대전광역시 서구 도마동,집합,9*,도마10길,제2종일반주거,제1종근린생활,25m미만,32.76, ,6450,1,201908,29, ,2016
대전광역시 서구 도마동,일반,1**,바탕들5길,제3종일반주거,제1종근린생활,8m미만,96.3,146.80,17480,,201909,20, ,1969
대전광역시 서구 도마동,일반,1**,제비네4길,제3종일반주거,제2종근린생활,8m미만,104.66,229.10,45000,,201910,7, ,1969
대전광역시 서구 도마동,일반,3*,도산로181번길,제2종일반주거,제1종근린생활,25m미만,264.42,139.90,27000,,201910,21, ,1990
대전광역시 서구 도마동,일반,3**,배재로91번길,제2종일반주거,제2종근린생활,8m미만,194.51,172.00,37500,,201911,1, ,1987
대전광역시 서구 도마동,일반,4*,도마로,제2종일반주거,제2종근린생활,12m미만,199.58,168.80,110000,,201911,6, ,2015
대전광역시 서구 도마동,일반,6*,도솔로,제2종일반주거,제2종근린생활,25m미만,150.4,362.10,53800,,201911,14, ,1993
대전광역시 서구 도마동,일반,1**,사마1길,제1종일반주거,제2종근린생활,25m미만,495.76,172.80,63000,,201911,15, ,1992
대전광역시 서구 도마동,집합,9*,도마10길,제2종일반주거,제1종근린생활,25m미만,43.65, ,11100,1,201911,22, ,2016
대전광역시 서구 도마동,일반,7*,도마로,제2종일반주거,제2종근린생활,25m미만,300.72,569.30,50900,,201912,3, ,2015
대전광역시 서구 도마동,집합,3*,도마로37번길,제2종일반주거,제2종근린생활,8m미만,45.5, ,3200,2,201912,5, ,1986
대전광역시 서구 도마동,집합,3*,도마로37번길,제2종일반주거,제2종근린생활,8m미만,40.5, ,3200,1,201912,5, ,1986
대전광역시 서구 도마동,집합,3*,도마로37번길,제2종일반주거,제2종근린생활,8m미만,40.5, ,3600,1,201912,5, ,1986
대전광역시 서구 도마동,집합,3*,도마로37번길,제2종일반주거,제2종근린생활,8m미만,45.5, ,5000,1,201912,5, ,1986
대전광역시 서구 도마동,일반,1**,제비네1길,제3종일반주거,제1종근린생활,25m미만,62.15,113.10,30500,,201912,8, ,1975
대전광역시 서구 도마동,일반,5*,배재로,제3종일반주거,제2종근린생활,25m이상,231.15,48.66,36000,,201912,13, ,1990
대전광역시 서구 도마동,집합,1**,도산로,준주거,제1종근린생활,25m이상,152.41, ,25000,,201912,30, ,2003
대전광역시 서구 도마동,집합,2**,배재로,제3종일반주거,제1종근린생활,25m이상,11.84, ,1150,,202001,3, ,1986
대전광역시 서구 도마동,일반,1**,도마2길,근린상업,제1종근린생활,8m미만,105.56,103.10,29000,,202001,11, ,1997
대전광역시 서구 도마동,일반,1**,도산로,제3종일반주거,제1종근린생활,25m이상,234.2,133.00,65000,,202001,11, ,1982
대전광역시 서구 도마동,일반,9*,도산로,제2종일반주거,제1종근린생활,25m이상,16.32,103.47,14000,,202001,22, ,1991
대전광역시 서구 도마동,일반,7*,도산로,제3종일반주거,제2종근린생활,25m이상,309.48,155.00,63500,,202002,3, ,2004
대전광역시 서구 도마동,일반,1**,계백로,근린상업,제2종근린생활,25m이상,192.49,154.70,84700,,202002,8, ,1977
대전광역시 서구 도마동,일반,1**,계백로,제3종일반주거,제1종근린생활,25m이상,173.45,181.20,115000,,202002,17, ,1960
대전광역시 서구 도마동,일반,1**,배재로,제3종일반주거,제2종근린생활,25m이상,2068.83,486.10,235000,,202002,21, ,2003
대전광역시 서구 도마동,집합,1**,도산로,준주거,제1종근린생활,25m이상,39.59, ,62938,1,202003,7, ,2018
대전광역시 서구 도마동,일반,2*,배재로,제3종일반주거,제1종근린생활,25m이상,748.56,258.20,135000,,202003,11, ,2001
대전광역시 서구 도안동,집합,1***,도안동로,제3종일반주거,제1종근린생활,25m미만,41.27, ,64000,,201906,13, ,2014
대전광역시 서구 도안동,집합,8**,도안북로93번길,준주거,제2종근린생활,25m미만,111.89, ,26000,5,201910,20, ,2012
대전광역시 서구 도안동,집합,8**,도안북로,준주거,제2종근린생활,25m미만,314.16, ,75000,4,201912,4, ,2013
대전광역시 서구 도안동,집합,8**,도안북로93번길,준주거,제2종근린생활,25m미만,15.5, ,3150,3,201912,9, ,2012
대전광역시 서구 도안동,집합,1***,도안동로,제3종일반주거,제1종근린생활,25m미만,60, ,29500,,201912,11, ,2010
대전광역시 서구 도안동,일반,1***,원도안로179번길,제1종일반주거,제2종근린생활,12m미만,494.3,334.10,110000,,201912,12, ,2019
대전광역시 서구 도안동,집합,1***,원도안로,제3종일반주거,제2종근린생활,25m미만,45.6, ,35400,,202002,3, ,2014
대전광역시 서구 둔산동,집합,1***,둔산로,중심상업,업무,25m이상,39.68, ,6400,14,201905,1, ,2000
대전광역시 서구 둔산동,집합,1***,둔산중로72번길,중심상업,교육연구,12m미만,90.12, ,17000,4,201905,3, ,2003
대전광역시 서구 둔산동,집합,1***,둔산로51번길,중심상업,숙박,25m미만,20.38, ,6500,8,201905,8, ,2016
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,31.5, ,5900,17,201905,15, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로73번길,중심상업,숙박,25m미만,19.84, ,5300,13,201905,15, ,2012
대전광역시 서구 둔산동,집합,1***,둔산로73번길,중심상업,숙박,25m미만,19.84, ,5300,13,201905,15, ,2012
대전광역시 서구 둔산동,집합,1***,둔산중로,중심상업,제2종근린생활,25m이상,77.89, ,16000,5,201905,17, ,2005
대전광역시 서구 둔산동,집합,1***,둔산중로,중심상업,제2종근린생활,25m이상,81.4, ,16000,5,201905,17, ,2005
대전광역시 서구 둔산동,집합,1***,대덕대로,중심상업,제1종근린생활,25m이상,73.22, ,47033,3,201905,20, ,2018
대전광역시 서구 둔산동,집합,1***,대덕대로,중심상업,제1종근린생활,25m이상,88.11, ,56599,3,201905,20, ,2018
대전광역시 서구 둔산동,집합,9**,청사로,중심상업,업무,25m이상,65.03, ,7200,9,201905,22, ,2000
대전광역시 서구 둔산동,집합,1***,둔산중로32번길,중심상업,숙박,12m미만,20.04, ,6000,4,201905,22, ,2016
대전광역시 서구 둔산동,집합,1***,둔산중로32번길,중심상업,숙박,12m미만,20.04, ,6000,2,201905,22, ,2016
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,26.25, ,4250,8,201905,22, ,2000
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,35.84, ,5300,7,201905,22, ,2000
대전광역시 서구 둔산동,집합,9**,청사로,중심상업,업무,25m이상,46.54, ,5600,10,201905,24, ,2000
대전광역시 서구 둔산동,집합,1***,대덕대로,중심상업,제2종근린생활,25m이상,73.22, ,75723,2,201905,27, ,2018
대전광역시 서구 둔산동,일반,1***,대덕대로,중심상업,업무,25m이상,2847.05,2925.60,2858768,,201905,27, ,2002
대전광역시 서구 둔산동,집합,1***,대덕대로,중심상업,제2종근린생활,25m이상,88.11, ,91122,2,201905,27, ,2018
대전광역시 서구 둔산동,집합,9**,둔산북로,준주거,제2종근린생활,25m미만,32.94, ,7800,3,201906,3, ,2003
대전광역시 서구 둔산동,집합,1***,둔산중로72번길,중심상업,교육연구,12m미만,146.29, ,16500,2,201906,10, ,2003
대전광역시 서구 둔산동,집합,1***,둔산중로32번길,중심상업,숙박,12m미만,23.34, ,7500,5,201906,11, ,2016
대전광역시 서구 둔산동,집합,9**,둔산중로,중심상업,업무,25m이상,55.42, ,7000,5,201906,14, ,2000
대전광역시 서구 둔산동,집합,9**,둔산중로,중심상업,업무,25m이상,53.13, ,8000,5,201906,14, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로31번길,중심상업,제2종근린생활,25m미만,86.24, ,62500,1,201906,15, ,1999
대전광역시 서구 둔산동,집합,9**,둔지로,준주거,제2종근린생활,25m미만,113.58, ,62500,1,201906,19, ,2000
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,제2종근린생활,25m미만,31.5, ,650,,201906,20, ,2000
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,47.44, ,6800,14,201906,24, ,2000
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,교육연구,25m이상,289.16, ,46756,10,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,업무,25m이상,289.16, ,50096,9,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,제1종근린생활,25m이상,222.66, ,128584,1,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산중로32번길,중심상업,숙박,12m미만,41.16, ,12900,8,201906,27, ,2016
대전광역시 서구 둔산동,집합,1***,둔산중로32번길,중심상업,숙박,12m미만,20.04, ,6900,2,201906,27, ,2016
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,제2종근린생활,25m이상,289.16, ,83493,2,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,업무,25m이상,289.16, ,66795,4,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,교육연구,25m이상,289.16, ,63455,5,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,제2종근린생활,25m이상,289.16, ,75144,3,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,교육연구,25m이상,289.16, ,60115,6,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,교육연구,25m이상,289.16, ,56775,7,201906,27, ,2005
대전광역시 서구 둔산동,집합,1***,둔산서로,준주거,교육연구,25m이상,289.16, ,53436,8,201906,27, ,2005
대전광역시 서구 둔산동,일반,1***,둔산남로9번길,준주거,제2종근린생활,12m미만,711.72,488.60,220000,,201907,3, ,2011
대전광역시 서구 둔산동,집합,1***,둔산로,준주거,제2종근린생활,25m이상,111.88, ,25000,2,201907,3, ,1995
대전광역시 서구 둔산동,집합,9**,청사로,중심상업,업무,25m이상,46.93, ,5300,7,201907,3, ,2000
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,35.84, ,7000,8,201907,4, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로51번길,중심상업,숙박,25m미만,18.87, ,6800,11,201907,5, ,2014
대전광역시 서구 둔산동,집합,1***,둔산로51번길,중심상업,숙박,25m미만,23.11, ,7200,2,201907,5, ,2014
대전광역시 서구 둔산동,집합,1***,둔산로51번길,중심상업,숙박,25m미만,22.28, ,7000,2,201907,5, ,2014
대전광역시 서구 둔산동,집합,9**,둔산중로134번길,중심상업,제2종근린생활,25m미만,162.9, ,24600,3,201907,6, ,2002
대전광역시 서구 둔산동,집합,1***,둔산중로,중심상업,제2종근린생활,25m이상,81.4, ,20000,4,201907,8, ,2005
대전광역시 서구 둔산동,집합,1***,둔산로,중심상업,업무,25m이상,39.68, ,6850,12,201907,12, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로,제2종일반주거,제2종근린생활,25m이상,163.56, ,19390,4,201907,16, ,1999
대전광역시 서구 둔산동,집합,1***,둔산로,제2종일반주거,제2종근린생활,25m이상,64.2, ,7610,4,201907,16, ,1999
대전광역시 서구 둔산동,집합,1***,둔산중로58번길,중심상업,숙박,12m미만,20.42, ,6700,6,201907,17, ,2016
대전광역시 서구 둔산동,집합,1***,둔산로,제2종일반주거,제1종근린생활,25m이상,12.75, ,4700,18,201907,23, ,1999
대전광역시 서구 둔산동,집합,9**,둔산중로,중심상업,업무,25m이상,39.79, ,6200,15,201907,24, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로,중심상업,제1종근린생활,25m이상,18.31, ,20000,1,201907,24, ,2000
대전광역시 서구 둔산동,집합,1***,둔산로,중심상업,업무,25m이상,43.45, ,6400,9,201907,25, ,2000
대전광역시 서구 둔산동,집합,1***,계룡로491번길,준주거,제1종근린생활,12m미만,45.12, ,11800,,201907,27, ,2004
대전광역시 서구 둔산동,집합,9**,청사로,중심상업,업무,25m이상,51, ,13500,3,201907,29, ,2008
대전광역시 서구 둔산동,집합,1***,문예로,중심상업,제1종근린생활,25m이상,29.88, ,16000,1,201908,1, ,1997
대전광역시 서구 둔산동,집합,1***,문예로,중심상업,제2종근린생활,25m이상,54.98, ,36000,,201908,1, ,1997
대전광역시 서구 둔산동,집합,1***,둔산북로,중심상업,업무,25m미만,35.84, ,6000,13,201908,7, ,2000
대전광역시 서구 둔산동,집합,9**,청사로,중심상업,업무,25m이상,53.55, ,5200,7,201908,7, ,2000
대전광역시 서구 둔산동,집합,9**,둔산중로,중심상업,업무,25m이상,34.43, ,5500,17,201908,12, ,2000
