연월,시,자치구,행정동,분류,매출액
201901,대전광역시,서구,탄방동,용역서비스,105478459
201901,대전광역시,서구,탄방동,유아교육기관,336582975
201901,대전광역시,서구,탄방동,유흥,378302696
201901,대전광역시,서구,탄방동,음식료품,297558332
201901,대전광역시,서구,탄방동,의료기관/제약,12327625583
201901,대전광역시,서구,탄방동,의류,1179621062
201901,대전광역시,서구,탄방동,일반음식점,11542236212
201901,대전광역시,서구,탄방동,자동차정비/유지,687923033
201901,대전광역시,서구,탄방동,전자제품,6283893
201901,대전광역시,서구,탄방동,주방용품,2759733
201901,대전광역시,서구,탄방동,직물/침구류,19978820
201901,대전광역시,서구,탄방동,학습자재,80916025
201901,대전광역시,서구,탄방동,학원,3131066137
201901,대전광역시,서구,탄방동,휴게음식점,2099832537
201901,대전광역시,서구,둔산1동,레저/스포츠,32344868
201901,대전광역시,서구,둔산1동,문화/취미,338489038
201901,대전광역시,서구,둔산1동,미용,442634865
201901,대전광역시,서구,둔산1동,소매,627673761
201901,대전광역시,서구,둔산1동,숙박,54628150
201901,대전광역시,서구,둔산1동,신변잡화,171519883
201901,대전광역시,서구,둔산1동,요금,8527877
201901,대전광역시,서구,둔산1동,용역서비스,491983250
201901,대전광역시,서구,둔산1동,유아교육기관,12728175
201901,대전광역시,서구,둔산1동,유흥,216746840
201901,대전광역시,서구,둔산1동,음식료품,126024162
201901,대전광역시,서구,둔산1동,의료기관/제약,2926913789
201901,대전광역시,서구,둔산1동,일반음식점,5568648625
201901,대전광역시,서구,둔산1동,전자상거래,1211109941
201901,대전광역시,서구,둔산1동,학원,3710969373
201901,대전광역시,서구,둔산1동,휴게음식점,1363606948
201901,대전광역시,서구,둔산2동,가구,608202744
201901,대전광역시,서구,둔산2동,관광여행,3413800
201901,대전광역시,서구,둔산2동,레저/스포츠,417911010
201901,대전광역시,서구,둔산2동,문화/취미,644259750
201901,대전광역시,서구,둔산2동,미용,4088309039
201901,대전광역시,서구,둔산2동,비영리유통,10997732
201901,대전광역시,서구,둔산2동,소매,4443270152
201901,대전광역시,서구,둔산2동,수리서비스,562334448
201901,대전광역시,서구,둔산2동,숙박,505804363
201901,대전광역시,서구,둔산2동,신변잡화,782006635
201901,대전광역시,서구,둔산2동,용역서비스,189144138
201901,대전광역시,서구,둔산2동,유아교육기관,526343510
201901,대전광역시,서구,둔산2동,유흥,509631026
201901,대전광역시,서구,둔산2동,음식료품,393116158
201901,대전광역시,서구,둔산2동,의료기관/제약,19904584951
201901,대전광역시,서구,둔산2동,의류,1819377834
201901,대전광역시,서구,둔산2동,일반음식점,20541830513
201901,대전광역시,서구,둔산2동,자동차정비/유지,291091588
201901,대전광역시,서구,둔산2동,학습자재,199563289
201901,대전광역시,서구,둔산2동,학원,673186330
201901,대전광역시,서구,둔산2동,회비,21307553
201901,대전광역시,서구,둔산2동,휴게음식점,3598293116
201901,대전광역시,서구,괴정동,레저/스포츠,6055815
201901,대전광역시,서구,괴정동,미용,192472077
201901,대전광역시,서구,괴정동,소매,1411289679
201901,대전광역시,서구,괴정동,용역서비스,18923044
201901,대전광역시,서구,괴정동,유아교육기관,52913893
201901,대전광역시,서구,괴정동,유흥,122946813
201901,대전광역시,서구,괴정동,의료기관/제약,70343620
201901,대전광역시,서구,괴정동,의류,1081527
201901,대전광역시,서구,괴정동,일반음식점,3512784773
201901,대전광역시,서구,괴정동,자동차정비/유지,208909669
201901,대전광역시,서구,괴정동,휴게음식점,194823552
201901,대전광역시,서구,가장동,건축관련업,66811073
201901,대전광역시,서구,가장동,기타제조/도매,23026961
201901,대전광역시,서구,가장동,레저/스포츠,11598090
201901,대전광역시,서구,가장동,문화/취미,62598342
201901,대전광역시,서구,가장동,미용,171024146
201901,대전광역시,서구,가장동,사무기기,857129
201901,대전광역시,서구,가장동,소매,757245626
201901,대전광역시,서구,가장동,신변잡화,6514913
201901,대전광역시,서구,가장동,용역서비스,10028625
201901,대전광역시,서구,가장동,운송기구판매,7551854
201901,대전광역시,서구,가장동,유아교육기관,244260446
201901,대전광역시,서구,가장동,유흥,113817842
201901,대전광역시,서구,가장동,음식료품,533645399
201901,대전광역시,서구,가장동,의료기관/제약,343992465
201901,대전광역시,서구,가장동,의류,45491822
201901,대전광역시,서구,가장동,일반음식점,1789286273
201901,대전광역시,서구,가장동,자동차정비/유지,300701669
201901,대전광역시,서구,가장동,주유,1258139510
201901,대전광역시,서구,가장동,직물/침구류,713661
201901,대전광역시,서구,가장동,학원,26633522
201901,대전광역시,서구,가장동,휴게음식점,243307304
201901,대전광역시,서구,내동,건축관련업,9391995
201901,대전광역시,서구,내동,레저/스포츠,927023
201901,대전광역시,서구,내동,문화/취미,17123442
201901,대전광역시,서구,내동,미용,115421739
201901,대전광역시,서구,내동,소매,953221041
201901,대전광역시,서구,내동,신변잡화,31558517
201901,대전광역시,서구,내동,용역서비스,18647733
201901,대전광역시,서구,내동,유아교육기관,283885682
201901,대전광역시,서구,내동,유흥,8424139
201901,대전광역시,서구,내동,음식료품,296234293
201901,대전광역시,서구,내동,의료기관/제약,1085029974
201901,대전광역시,서구,내동,일반음식점,1013207568
201901,대전광역시,서구,내동,자동차정비/유지,198588223
201901,대전광역시,서구,내동,주유,806726325
201901,대전광역시,서구,내동,직물/침구류,1030026
201901,대전광역시,서구,내동,학원,37529723
201901,대전광역시,서구,내동,휴게음식점,203483604
201901,대전광역시,서구,갈마1동,가례서비스,12360309
201901,대전광역시,서구,갈마1동,레저/스포츠,14703617
201901,대전광역시,서구,갈마1동,문화/취미,97412402
201901,대전광역시,서구,갈마1동,미용,195246893
201901,대전광역시,서구,갈마1동,사무기기,9108297
201901,대전광역시,서구,갈마1동,소매,2567307532
201901,대전광역시,서구,갈마1동,신변잡화,25064940
201901,대전광역시,서구,갈마1동,용역서비스,166492768
201901,대전광역시,서구,갈마1동,유아교육기관,259551766
201901,대전광역시,서구,갈마1동,유흥,127153732
201901,대전광역시,서구,갈마1동,음식료품,739049743
201901,대전광역시,서구,갈마1동,의료기관/제약,179336807
201901,대전광역시,서구,갈마1동,의류,119418827
201901,대전광역시,서구,갈마1동,일반음식점,3457885057
201901,대전광역시,서구,갈마1동,자동차정비/유지,371469623
201901,대전광역시,서구,갈마1동,학원,2567707
201901,대전광역시,서구,갈마1동,휴게음식점,660989686
201901,대전광역시,서구,갈마2동,건축관련업,6766533
201901,대전광역시,서구,갈마2동,레저/스포츠,58685421
201901,대전광역시,서구,갈마2동,문화/취미,145262320
201901,대전광역시,서구,갈마2동,미용,417471631
201901,대전광역시,서구,갈마2동,소매,1628511199
201901,대전광역시,서구,갈마2동,용역서비스,94418117
201901,대전광역시,서구,갈마2동,유아교육기관,84131029
201901,대전광역시,서구,갈마2동,유흥,219627969
201901,대전광역시,서구,갈마2동,음식료품,33041018
201901,대전광역시,서구,갈마2동,의료기관/제약,3060761886
201901,대전광역시,서구,갈마2동,의류,2685424
201901,대전광역시,서구,갈마2동,일반음식점,3639012534
201901,대전광역시,서구,갈마2동,학습자재,12891802
201901,대전광역시,서구,갈마2동,학원,238480383
201901,대전광역시,서구,갈마2동,휴게음식점,313014883
201901,대전광역시,서구,월평1동,레저/스포츠,45988441
201901,대전광역시,서구,월평1동,문화/취미,75366246
201901,대전광역시,서구,월평1동,미용,279283380
201901,대전광역시,서구,월평1동,소매,985909128
201901,대전광역시,서구,월평1동,숙박,119887636
201901,대전광역시,서구,월평1동,유흥,238274378
201901,대전광역시,서구,월평1동,음식료품,129179204
201901,대전광역시,서구,월평1동,의료기관/제약,489090305
201901,대전광역시,서구,월평1동,의류,1012297872
201901,대전광역시,서구,월평1동,일반음식점,2965615137
201901,대전광역시,서구,월평1동,자동차정비/유지,188818870
201901,대전광역시,서구,월평1동,휴게음식점,311161426
201901,대전광역시,서구,월평2동,레저/스포츠,15315747
201901,대전광역시,서구,월평2동,문화/취미,97098317
201901,대전광역시,서구,월평2동,미용,376452107
201901,대전광역시,서구,월평2동,소매,315917032
201901,대전광역시,서구,월평2동,신변잡화,128584291
201901,대전광역시,서구,월평2동,유흥,50316021
201901,대전광역시,서구,월평2동,음식료품,38428126
201901,대전광역시,서구,월평2동,의료기관/제약,1039559857
201901,대전광역시,서구,월평2동,의류,7399999
201901,대전광역시,서구,월평2동,일반음식점,823967307
201901,대전광역시,서구,월평2동,학원,265921004
201901,대전광역시,서구,월평2동,휴게음식점,532178826
201901,대전광역시,서구,월평3동,미용,22586993
201901,대전광역시,서구,월평3동,소매,539383488
201901,대전광역시,서구,월평3동,신변잡화,566514
201901,대전광역시,서구,월평3동,유아교육기관,179253536
201901,대전광역시,서구,월평3동,의료기관/제약,31999220
201901,대전광역시,서구,월평3동,의류,429860633
201901,대전광역시,서구,월평3동,일반음식점,20838156
201901,대전광역시,서구,월평3동,학원,22454561
201901,대전광역시,서구,만년동,문화/취미,11921076
201901,대전광역시,서구,만년동,미용,82299791
201901,대전광역시,서구,만년동,사무기기,238406810
201901,대전광역시,서구,만년동,소매,892801645
201901,대전광역시,서구,만년동,용역서비스,23614517
201901,대전광역시,서구,만년동,유아교육기관,112471451
201901,대전광역시,서구,만년동,유흥,40708088
201901,대전광역시,서구,만년동,음식료품,63818186
201901,대전광역시,서구,만년동,의료기관/제약,411453779
201901,대전광역시,서구,만년동,의류,1130085
201901,대전광역시,서구,만년동,일반음식점,5042887757
201901,대전광역시,서구,만년동,자동차정비/유지,12701689
